CCAA;Tipo de jornada;Tiempo de trabajo;Periodo;Total
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2005T2;1,2
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2005T1;1,2
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2004T4;1,2
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2004T3;1,2
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2004T2;1,1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2004T1;1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2003T4;1,1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2003T3;1,1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2003T2;1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2003T1;0,9
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2002T4;1,1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2002T3;1,1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2002T2;1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2002T1;1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2001T4;0,9
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2001T3;1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2001T2;0,9
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2001T1;0,9
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2000T4;1,1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2000T3;1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2000T2;1
13 Madrid, Comunidad de;Jornada a tiempo completo;Horas extras por trabajador;2000T1;0,8
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2007T4;94,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2007T3;97,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2007T2;90,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2007T1;90,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2006T4;90,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2006T3;96,8
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2006T2;90,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2006T1;89,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2005T4;93,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2005T3;96,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2005T2;90,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2005T1;89,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2004T4;90,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2004T3;93,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2004T2;88,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2004T1;87,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2003T4;91,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2003T3;94,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2003T2;87,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2003T1;88,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2002T4;88,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2002T3;89,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2002T2;89
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2002T1;89,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2001T4;86,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2001T3;86,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2001T2;87,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2001T1;85,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2000T4;83,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2000T3;85,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2000T2;83,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pactadas;2000T1;81
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2007T4;94,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2007T3;97,8
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2007T2;90,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2007T1;90,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2006T4;90,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2006T3;96,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2006T2;90,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2006T1;89,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2005T4;94
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2005T3;96,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2005T2;90,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2005T1;89,8
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2004T4;90,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2004T3;93,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2004T2;88,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2004T1;87,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2003T4;91,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2003T3;94,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2003T2;87,8
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2003T1;88,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2002T4;89,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2002T3;90
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2002T2;89
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2002T1;89,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2001T4;86,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2001T3;86,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2001T2;87
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2001T1;85
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2000T4;83,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2000T3;85,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2000T2;83,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas pagadas;2000T1;81,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2007T4;81,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2007T3;78
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2007T2;79,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2007T1;82,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2006T4;77,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2006T3;79,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2006T2;79
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2006T1;81
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2005T4;81,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2005T3;78
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2005T2;81,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2005T1;80,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2004T4;77,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2004T3;75,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2004T2;78,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2004T1;78,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2003T4;80,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2003T3;76,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2003T2;77,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2003T1;80
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2002T4;78,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2002T3;73,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2002T2;81,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2002T1;79,8
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2001T4;76,8
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2001T3;72,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2001T2;78,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2001T1;80,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2000T4;75,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2000T3;66,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2000T2;75,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas efectivas;2000T1;76,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2007T4;13
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2007T3;19,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2007T2;11,4
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2007T1;8,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2006T4;13,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2006T3;17,8
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2006T2;11,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2006T1;8,7
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2005T4;12,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2005T3;18,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2005T2;9,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2005T1;9,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2004T4;12,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2004T3;18
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2004T2;10,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2004T1;9,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2003T4;11,2
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2003T3;18,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2003T2;11
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2003T1;8,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2002T4;10,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2002T3;16,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2002T2;8
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2002T1;9,6
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2001T4;9,5
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2001T3;14,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2001T2;9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2001T1;4,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2000T4;7,9
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2000T3;19,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2000T2;8,3
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas no trabajadas;2000T1;5,1
13 Madrid, Comunidad de;Jornada a tiempo parcial;Horas extras por trabajador;2007T4;0,3
